epoc (ms),timestamp (-0400),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1552341284364,2019-03-11T17.54.44.364,4.000,-0.171,-0.717,0.640
1552341284444,2019-03-11T17.54.44.444,4.080,-0.140,-0.704,0.759
1552341284524,2019-03-11T17.54.44.524,4.160,-0.269,-0.554,0.726
1552341284604,2019-03-11T17.54.44.604,4.240,-0.170,-0.659,0.717
1552341284684,2019-03-11T17.54.44.684,4.320,-0.179,-0.627,0.752
1552341284764,2019-03-11T17.54.44.764,4.400,-0.198,-0.627,0.730
1552341284844,2019-03-11T17.54.44.844,4.480,-0.208,-0.639,0.727
1552341284924,2019-03-11T17.54.44.924,4.560,-0.198,-0.632,0.728
1552341285004,2019-03-11T17.54.45.004,4.640,-0.203,-0.642,0.722
1552341285084,2019-03-11T17.54.45.084,4.720,-0.202,-0.635,0.727
1552341285164,2019-03-11T17.54.45.164,4.800,-0.204,-0.636,0.729
1552341285244,2019-03-11T17.54.45.244,4.880,-0.195,-0.639,0.728
1552341285324,2019-03-11T17.54.45.324,4.960,-0.217,-0.638,0.715
1552341285404,2019-03-11T17.54.45.404,5.040,-0.214,-0.635,0.729
1552341285484,2019-03-11T17.54.45.484,5.120,-0.211,-0.634,0.726
1552341285564,2019-03-11T17.54.45.564,5.200,-0.211,-0.625,0.722
1552341285644,2019-03-11T17.54.45.644,5.280,-0.211,-0.633,0.724
1552341285724,2019-03-11T17.54.45.724,5.360,-0.235,-0.622,0.724
1552341285804,2019-03-11T17.54.45.804,5.440,-0.244,-0.624,0.726
1552341285884,2019-03-11T17.54.45.884,5.520,-0.242,-0.618,0.730
1552341285964,2019-03-11T17.54.45.964,5.600,-0.241,-0.614,0.733
1552341286044,2019-03-11T17.54.46.044,5.680,-0.231,-0.619,0.732
1552341286124,2019-03-11T17.54.46.124,5.760,-0.241,-0.621,0.724
1552341286204,2019-03-11T17.54.46.204,5.840,-0.246,-0.625,0.720
1552341286284,2019-03-11T17.54.46.284,5.920,-0.238,-0.624,0.731
1552341286364,2019-03-11T17.54.46.364,6.000,-0.252,-0.625,0.716
1552341286444,2019-03-11T17.54.46.444,6.080,-0.229,-0.622,0.742
1552341286524,2019-03-11T17.54.46.524,6.160,-0.182,-0.595,0.788
1552341286604,2019-03-11T17.54.46.604,6.240,-0.284,-0.628,0.686
1552341286684,2019-03-11T17.54.46.684,6.320,-0.359,-0.681,0.572
1552341286764,2019-03-11T17.54.46.764,6.400,-0.369,-0.644,0.582
1552341286844,2019-03-11T17.54.46.844,6.480,-0.182,-0.503,0.835
1552341286924,2019-03-11T17.54.46.924,6.560,0.041,-0.361,1.070
1552341287004,2019-03-11T17.54.47.004,6.640,0.096,-0.337,0.991
1552341287084,2019-03-11T17.54.47.084,6.720,0.095,-0.392,0.921
1552341287164,2019-03-11T17.54.47.164,6.800,0.181,-0.378,0.908
1552341287244,2019-03-11T17.54.47.244,6.880,0.287,-0.322,0.920
1552341287324,2019-03-11T17.54.47.324,6.960,0.299,-0.347,0.881
1552341287404,2019-03-11T17.54.47.404,7.040,0.393,-0.386,0.849
1552341287484,2019-03-11T17.54.47.484,7.120,0.518,-0.417,0.759
1552341287564,2019-03-11T17.54.47.564,7.200,0.577,-0.532,0.585
1552341287644,2019-03-11T17.54.47.644,7.280,0.654,-0.675,0.585
1552341287724,2019-03-11T17.54.47.724,7.360,0.609,-0.669,0.565
1552341287804,2019-03-11T17.54.47.804,7.440,0.585,-0.691,0.462
1552341287884,2019-03-11T17.54.47.884,7.520,0.542,-0.705,0.396
1552341287964,2019-03-11T17.54.47.964,7.600,0.475,-0.743,0.326
1552341288044,2019-03-11T17.54.48.044,7.680,0.436,-0.781,0.208
1552341288124,2019-03-11T17.54.48.124,7.760,0.456,-0.904,0.001
1552341288204,2019-03-11T17.54.48.204,7.840,0.285,-0.969,-0.099
1552341288284,2019-03-11T17.54.48.284,7.920,0.189,-0.801,-0.190
1552341288364,2019-03-11T17.54.48.364,8.000,0.102,-0.717,-0.342
1552341288444,2019-03-11T17.54.48.444,8.080,0.116,-0.908,-0.719
1552341288524,2019-03-11T17.54.48.524,8.160,0.306,-0.684,-0.635
1552341288604,2019-03-11T17.54.48.604,8.240,0.456,-0.492,-0.644
1552341288684,2019-03-11T17.54.48.684,8.320,0.562,-0.602,-0.756
1552341288764,2019-03-11T17.54.48.764,8.400,0.438,-0.518,-0.563
1552341288844,2019-03-11T17.54.48.844,8.480,0.446,-0.518,-0.477
1552341288924,2019-03-11T17.54.48.924,8.560,0.661,-0.630,-0.734
1552341289004,2019-03-11T17.54.49.004,8.640,0.749,-0.395,-0.470
1552341289084,2019-03-11T17.54.49.084,8.720,0.772,-0.310,-0.340
1552341289164,2019-03-11T17.54.49.164,8.800,0.919,-0.316,-0.248
1552341289244,2019-03-11T17.54.49.244,8.880,1.034,-0.373,-0.231
1552341289324,2019-03-11T17.54.49.324,8.960,1.065,-0.350,-0.240
1552341289404,2019-03-11T17.54.49.404,9.040,1.065,-0.305,-0.208
1552341289484,2019-03-11T17.54.49.484,9.120,1.068,-0.291,-0.153
1552341289564,2019-03-11T17.54.49.564,9.200,1.095,-0.247,-0.101
1552341289644,2019-03-11T17.54.49.644,9.280,1.071,-0.198,-0.062
1552341289724,2019-03-11T17.54.49.724,9.360,0.985,-0.131,-0.092
1552341289804,2019-03-11T17.54.49.804,9.440,0.921,-0.154,-0.192
1552341289884,2019-03-11T17.54.49.884,9.520,0.915,-0.193,-0.253
1552341289964,2019-03-11T17.54.49.964,9.600,0.862,-0.131,-0.185
1552341290044,2019-03-11T17.54.50.044,9.680,0.958,-0.019,-0.199
1552341290124,2019-03-11T17.54.50.124,9.760,1.035,0.171,-0.238
1552341290204,2019-03-11T17.54.50.204,9.840,0.884,0.250,-0.213
1552341290284,2019-03-11T17.54.50.284,9.920,0.877,0.312,-0.104
1552341290364,2019-03-11T17.54.50.364,10.000,0.876,0.322,-0.006
1552341290444,2019-03-11T17.54.50.444,10.080,1.083,0.397,-0.100
1552341290524,2019-03-11T17.54.50.524,10.160,1.240,0.056,-0.240
1552341290604,2019-03-11T17.54.50.604,10.240,1.490,0.146,-0.302
1552341290684,2019-03-11T17.54.50.684,10.320,1.337,-0.064,-0.391
1552341290764,2019-03-11T17.54.50.764,10.400,1.091,-0.181,-0.335
1552341290844,2019-03-11T17.54.50.844,10.480,0.824,-0.219,-0.208
1552341290924,2019-03-11T17.54.50.924,10.560,0.704,-0.208,-0.089
1552341291004,2019-03-11T17.54.51.004,10.640,0.522,-0.124,0.033
1552341291084,2019-03-11T17.54.51.084,10.720,0.487,-0.067,0.018
1552341291164,2019-03-11T17.54.51.164,10.800,0.880,-0.327,-0.198
1552341291244,2019-03-11T17.54.51.244,10.880,1.342,-0.265,-0.050
1552341291324,2019-03-11T17.54.51.324,10.960,0.783,-0.176,0.119
1552341291404,2019-03-11T17.54.51.404,11.040,0.969,-0.079,0.087
1552341291484,2019-03-11T17.54.51.484,11.120,0.958,-0.127,0.113
1552341291564,2019-03-11T17.54.51.564,11.200,0.992,-0.104,0.146
1552341291644,2019-03-11T17.54.51.644,11.280,0.961,-0.047,0.172
1552341291724,2019-03-11T17.54.51.724,11.360,0.938,-0.045,0.141
1552341291804,2019-03-11T17.54.51.804,11.440,0.994,-0.165,0.096
1552341291884,2019-03-11T17.54.51.884,11.520,1.089,-0.052,0.137
1552341291964,2019-03-11T17.54.51.964,11.600,0.984,-0.032,0.170
1552341292044,2019-03-11T17.54.52.044,11.680,0.976,-0.166,0.122
1552341292124,2019-03-11T17.54.52.124,11.760,0.988,-0.226,0.091
1552341292204,2019-03-11T17.54.52.204,11.840,0.951,-0.219,0.122
1552341292284,2019-03-11T17.54.52.284,11.920,0.973,-0.199,0.126
