epoc (ms),timestamp (-0400),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1552341217544,2019-03-11T17.53.37.544,9.040,1.023,-0.212,-0.131
1552341217624,2019-03-11T17.53.37.624,9.120,0.973,-0.204,-0.118
1552341217704,2019-03-11T17.53.37.704,9.200,0.891,-0.053,-0.125
1552341217784,2019-03-11T17.53.37.784,9.280,0.899,-0.016,-0.260
1552341217864,2019-03-11T17.53.37.864,9.360,0.925,0.012,-0.250
1552341217944,2019-03-11T17.53.37.944,9.440,0.911,-0.018,-0.153
1552341218024,2019-03-11T17.53.38.024,9.520,1.025,0.182,-0.142
1552341218104,2019-03-11T17.53.38.104,9.600,0.946,0.259,-0.155
1552341218184,2019-03-11T17.53.38.184,9.680,0.856,0.323,-0.174
1552341218264,2019-03-11T17.53.38.264,9.760,0.872,0.304,-0.110
1552341218344,2019-03-11T17.53.38.344,9.840,0.945,0.230,0.000
1552341218424,2019-03-11T17.53.38.424,9.920,1.139,0.429,-0.082
1552341218504,2019-03-11T17.53.38.504,10.000,1.493,0.299,-0.265
1552341218584,2019-03-11T17.53.38.584,10.080,1.379,0.166,-0.310
1552341218664,2019-03-11T17.53.38.664,10.160,1.243,-0.068,-0.328
1552341218744,2019-03-11T17.53.38.744,10.240,1.005,-0.217,-0.335
1552341218824,2019-03-11T17.53.38.824,10.320,0.764,-0.258,-0.187
1552341218904,2019-03-11T17.53.38.904,10.400,0.503,-0.112,-0.019
1552341218984,2019-03-11T17.53.38.984,10.480,0.349,-0.033,-0.001
1552341219064,2019-03-11T17.53.39.064,10.560,0.675,-0.300,-0.040
1552341219144,2019-03-11T17.53.39.144,10.640,1.062,-0.336,-0.072
1552341219224,2019-03-11T17.53.39.224,10.720,1.198,-0.213,-0.033
1552341219304,2019-03-11T17.53.39.304,10.800,1.025,0.071,-0.041
1552341219384,2019-03-11T17.53.39.384,10.880,1.096,0.096,-0.021
1552341219464,2019-03-11T17.53.39.464,10.960,0.951,0.088,0.059
1552341219544,2019-03-11T17.53.39.544,11.040,0.920,0.077,0.121
1552341219624,2019-03-11T17.53.39.624,11.120,1.008,-0.012,0.213
1552341219704,2019-03-11T17.53.39.704,11.200,1.002,-0.018,0.210
1552341219784,2019-03-11T17.53.39.784,11.280,0.946,0.001,0.121
1552341219864,2019-03-11T17.53.39.864,11.360,0.990,0.049,0.044
1552341219944,2019-03-11T17.53.39.944,11.440,1.083,-0.121,0.029
1552341220024,2019-03-11T17.53.40.024,11.520,1.096,-0.104,0.040
1552341220104,2019-03-11T17.53.40.104,11.600,0.933,-0.020,0.064
1552341220184,2019-03-11T17.53.40.184,11.680,0.975,-0.064,0.162
1552341220264,2019-03-11T17.53.40.264,11.760,0.951,0.003,0.279
1552341220344,2019-03-11T17.53.40.344,11.840,0.978,0.000,0.276
1552341220424,2019-03-11T17.53.40.424,11.920,0.908,-0.097,0.213
1552341220504,2019-03-11T17.53.40.504,12.000,0.882,-0.184,0.166
1552341220584,2019-03-11T17.53.40.584,12.080,1.076,-0.238,0.119
1552341220664,2019-03-11T17.53.40.664,12.160,1.081,-0.148,0.081
1552341220744,2019-03-11T17.53.40.744,12.240,1.034,0.041,0.085
