epoc (ms),timestamp (-0400),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1552340390189,2019-03-11T17.39.50.189,10.080,1.059,-0.074,0.317
1552340390269,2019-03-11T17.39.50.269,10.160,0.769,-0.149,0.210
1552340390349,2019-03-11T17.39.50.349,10.240,0.893,-0.205,0.220
1552340390429,2019-03-11T17.39.50.429,10.320,0.945,-0.216,0.172
1552340390509,2019-03-11T17.39.50.509,10.400,0.913,-0.329,0.109
1552340390589,2019-03-11T17.39.50.589,10.480,0.930,-0.353,0.041
1552340390669,2019-03-11T17.39.50.669,10.560,1.113,-0.146,-0.005
1552340390749,2019-03-11T17.39.50.749,10.640,0.996,-0.048,0.042
1552340390829,2019-03-11T17.39.50.829,10.720,0.941,-0.102,-0.049
1552340390909,2019-03-11T17.39.50.909,10.800,1.004,-0.190,-0.141
1552340390989,2019-03-11T17.39.50.989,10.880,1.077,-0.019,-0.111
1552340391069,2019-03-11T17.39.51.069,10.960,1.024,0.036,-0.028
1552340391149,2019-03-11T17.39.51.149,11.040,0.959,-0.100,-0.031
1552340391229,2019-03-11T17.39.51.229,11.120,0.952,-0.099,-0.016
1552340391309,2019-03-11T17.39.51.309,11.200,0.902,-0.047,-0.021
1552340391389,2019-03-11T17.39.51.389,11.280,1.125,-0.066,0.038
1552340391469,2019-03-11T17.39.51.469,11.360,1.060,0.005,0.039
1552340391549,2019-03-11T17.39.51.549,11.440,0.977,-0.029,-0.034
1552340391629,2019-03-11T17.39.51.629,11.520,1.041,-0.187,-0.103
1552340391709,2019-03-11T17.39.51.709,11.600,0.992,-0.381,-0.122
1552340391789,2019-03-11T17.39.51.789,11.680,1.003,-0.369,-0.042
1552340391869,2019-03-11T17.39.51.869,11.760,0.805,-0.323,-0.009
1552340391949,2019-03-11T17.39.51.949,11.840,0.833,-0.321,-0.071
1552340392029,2019-03-11T17.39.52.029,11.920,0.983,-0.314,-0.075
1552340392109,2019-03-11T17.39.52.109,12.000,1.056,-0.275,-0.038
1552340392189,2019-03-11T17.39.52.189,12.080,0.959,-0.278,-0.044
