epoc (ms),timestamp (-0400),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1554151853494,2019-04-01T16.50.53.494,28.240,0.375,-0.894,-0.265
1554151853574,2019-04-01T16.50.53.574,28.320,0.310,-0.850,-0.177
1554151853654,2019-04-01T16.50.53.654,28.400,0.279,-0.776,-0.309
1554151853734,2019-04-01T16.50.53.734,28.480,0.291,-0.869,-0.317
1554151853814,2019-04-01T16.50.53.814,28.560,0.314,-1.007,-0.214
1554151853894,2019-04-01T16.50.53.894,28.640,0.312,-0.986,-0.241
1554151853974,2019-04-01T16.50.53.974,28.720,0.196,-0.807,-0.291
1554151854054,2019-04-01T16.50.54.054,28.800,0.119,-0.852,-0.321
1554151854134,2019-04-01T16.50.54.134,28.880,0.301,-0.907,-0.208
1554151854214,2019-04-01T16.50.54.214,28.960,0.326,-0.754,-0.178
1554151854294,2019-04-01T16.50.54.294,29.040,0.369,-0.870,-0.177
1554151854374,2019-04-01T16.50.54.374,29.120,0.418,-0.937,-0.151
1554151854454,2019-04-01T16.50.54.454,29.200,0.459,-0.897,-0.133
1554151854534,2019-04-01T16.50.54.534,29.280,0.516,-0.972,-0.153
1554151854614,2019-04-01T16.50.54.614,29.360,0.433,-0.985,-0.185
1554151854694,2019-04-01T16.50.54.694,29.440,0.429,-0.670,-0.315
1554151854774,2019-04-01T16.50.54.774,29.520,0.420,-0.792,-0.349
1554151854854,2019-04-01T16.50.54.854,29.600,0.271,-0.746,-0.256
1554151854934,2019-04-01T16.50.54.934,29.680,0.322,-0.773,-0.295
1554151855014,2019-04-01T16.50.55.014,29.760,0.499,-0.988,-0.296
1554151855094,2019-04-01T16.50.55.094,29.840,0.471,-0.982,-0.254
1554151855174,2019-04-01T16.50.55.174,29.920,0.426,-0.930,-0.292
1554151855254,2019-04-01T16.50.55.254,30.000,0.406,-0.882,-0.305
1554151855334,2019-04-01T16.50.55.334,30.080,0.343,-0.752,-0.314
1554151855414,2019-04-01T16.50.55.414,30.160,0.378,-0.668,-0.423
1554151855494,2019-04-01T16.50.55.494,30.240,0.311,-0.663,-0.424
1554151855574,2019-04-01T16.50.55.574,30.320,0.355,-0.783,-0.595
1554151855654,2019-04-01T16.50.55.654,30.400,0.411,-0.801,-0.480
1554151855734,2019-04-01T16.50.55.734,30.480,0.391,-0.708,-0.543
1554151855814,2019-04-01T16.50.55.814,30.560,0.403,-0.810,-0.624
1554151855894,2019-04-01T16.50.55.894,30.640,0.467,-0.920,-0.684
1554151855974,2019-04-01T16.50.55.974,30.720,0.425,-0.819,-0.519
1554151856054,2019-04-01T16.50.56.054,30.800,0.280,-0.679,-0.435
1554151856134,2019-04-01T16.50.56.134,30.880,0.317,-0.668,-0.407
1554151856214,2019-04-01T16.50.56.214,30.960,0.221,-0.770,-0.349
1554151856294,2019-04-01T16.50.56.294,31.040,0.208,-0.877,-0.406
1554151856374,2019-04-01T16.50.56.374,31.120,0.312,-0.880,-0.528
1554151856454,2019-04-01T16.50.56.454,31.200,0.406,-0.793,-0.582
1554151856534,2019-04-01T16.50.56.534,31.280,0.381,-0.740,-0.642
1554151856614,2019-04-01T16.50.56.614,31.360,0.403,-0.713,-0.633
1554151856694,2019-04-01T16.50.56.694,31.440,0.459,-0.693,-0.663
1554151856774,2019-04-01T16.50.56.774,31.520,0.360,-0.618,-0.470
1554151856854,2019-04-01T16.50.56.854,31.600,0.499,-0.511,-0.305
1554151856934,2019-04-01T16.50.56.934,31.680,0.562,-0.921,-0.830
1554151857014,2019-04-01T16.50.57.014,31.760,0.464,-1.020,-0.692
1554151857094,2019-04-01T16.50.57.094,31.840,0.455,-0.959,-0.472
1554151857174,2019-04-01T16.50.57.174,31.920,0.337,-0.776,-0.593
1554151857254,2019-04-01T16.50.57.254,32.000,0.017,-0.538,-0.451
1554151857334,2019-04-01T16.50.57.334,32.080,-0.043,-0.752,-0.420
1554151857414,2019-04-01T16.50.57.414,32.160,0.097,-0.563,-0.461
1554151857494,2019-04-01T16.50.57.494,32.240,0.198,-0.666,-0.594
1554151857574,2019-04-01T16.50.57.574,32.320,0.306,-0.968,-0.523
1554151857654,2019-04-01T16.50.57.654,32.400,0.367,-0.978,-0.552
1554151857734,2019-04-01T16.50.57.734,32.480,0.465,-0.871,-0.336
1554151857814,2019-04-01T16.50.57.814,32.560,0.428,-0.611,-0.343
1554151857894,2019-04-01T16.50.57.894,32.640,0.584,-0.749,-0.604
1554151857974,2019-04-01T16.50.57.974,32.720,0.748,-0.785,-0.500
1554151858054,2019-04-01T16.50.58.054,32.800,0.517,-0.354,-0.360
1554151858134,2019-04-01T16.50.58.134,32.880,0.508,-0.442,-0.758
1554151858214,2019-04-01T16.50.58.214,32.960,0.785,-0.856,-0.632
1554151858294,2019-04-01T16.50.58.294,33.040,0.695,-1.021,-0.366
1554151858374,2019-04-01T16.50.58.374,33.120,0.375,-0.733,-0.155
1554151858454,2019-04-01T16.50.58.454,33.200,0.287,-0.552,-0.260
1554151858534,2019-04-01T16.50.58.534,33.280,0.332,-1.043,-0.201
1554151858614,2019-04-01T16.50.58.614,33.360,0.199,-1.049,-0.404
1554151858694,2019-04-01T16.50.58.694,33.440,0.017,-0.540,-0.393
1554151858774,2019-04-01T16.50.58.774,33.520,0.273,-0.906,-0.258
1554151858854,2019-04-01T16.50.58.854,33.600,0.367,-1.382,-0.103
1554151858934,2019-04-01T16.50.58.934,33.680,0.247,-0.799,-0.052
1554151859014,2019-04-01T16.50.59.014,33.760,0.223,-0.501,-0.015
1554151859094,2019-04-01T16.50.59.094,33.840,0.287,-0.906,-0.113
1554151859174,2019-04-01T16.50.59.174,33.920,0.454,-1.338,-0.167
1554151859254,2019-04-01T16.50.59.254,34.000,0.475,-0.826,-0.149
1554151859334,2019-04-01T16.50.59.334,34.080,0.388,-0.497,-0.249
1554151859414,2019-04-01T16.50.59.414,34.160,0.545,-1.131,-0.385
1554151859494,2019-04-01T16.50.59.494,34.240,0.531,-1.048,-0.099
1554151859574,2019-04-01T16.50.59.574,34.320,0.290,-0.618,-0.001
1554151859654,2019-04-01T16.50.59.654,34.400,0.327,-0.739,-0.104
1554151859734,2019-04-01T16.50.59.734,34.480,0.468,-1.095,-0.115
1554151859814,2019-04-01T16.50.59.814,34.560,0.434,-1.134,-0.139
1554151859894,2019-04-01T16.50.59.894,34.640,0.263,-0.562,-0.120
1554151859974,2019-04-01T16.50.59.974,34.720,0.471,-0.867,-0.132
1554151860054,2019-04-01T16.51.00.054,34.800,0.447,-0.866,-0.240
1554151860134,2019-04-01T16.51.00.134,34.880,0.417,-0.818,-0.335
1554151860214,2019-04-01T16.51.00.214,34.960,0.388,-0.831,-0.389
1554151860294,2019-04-01T16.51.00.294,35.040,0.364,-0.886,-0.412
1554151860374,2019-04-01T16.51.00.374,35.120,0.450,-0.856,-0.372
1554151860454,2019-04-01T16.51.00.454,35.200,0.521,-0.772,-0.382
1554151860534,2019-04-01T16.51.00.534,35.280,0.625,-0.770,-0.306
1554151860614,2019-04-01T16.51.00.614,35.360,0.669,-0.717,-0.310
1554151860694,2019-04-01T16.51.00.694,35.440,0.549,-0.775,-0.313
1554151860774,2019-04-01T16.51.00.774,35.520,0.570,-0.711,-0.276
1554151860854,2019-04-01T16.51.00.854,35.600,0.642,-0.761,-0.201
1554151860934,2019-04-01T16.51.00.934,35.680,0.547,-0.856,-0.284
1554151861014,2019-04-01T16.51.01.014,35.760,0.487,-0.909,-0.332
1554151861094,2019-04-01T16.51.01.094,35.840,0.348,-0.729,-0.284
1554151861174,2019-04-01T16.51.01.174,35.920,0.206,-0.744,-0.298
1554151861254,2019-04-01T16.51.01.254,36.000,0.354,-1.083,-0.296
1554151861334,2019-04-01T16.51.01.334,36.080,0.329,-0.961,-0.146
1554151861414,2019-04-01T16.51.01.414,36.160,0.215,-0.774,-0.089
1554151861494,2019-04-01T16.51.01.494,36.240,0.270,-0.856,-0.102
1554151861574,2019-04-01T16.51.01.574,36.320,0.313,-0.958,-0.149
1554151861654,2019-04-01T16.51.01.654,36.400,0.368,-1.072,-0.112
1554151861734,2019-04-01T16.51.01.734,36.480,0.431,-0.999,-0.165
1554151861814,2019-04-01T16.51.01.814,36.560,0.360,-0.665,-0.218
1554151861894,2019-04-01T16.51.01.894,36.640,0.421,-0.917,-0.277
1554151861974,2019-04-01T16.51.01.974,36.720,0.342,-0.893,-0.168
1554151862054,2019-04-01T16.51.02.054,36.800,0.363,-0.790,-0.107
1554151862134,2019-04-01T16.51.02.134,36.880,0.447,-0.823,-0.055
1554151862214,2019-04-01T16.51.02.214,36.960,0.365,-0.768,0.032
1554151862294,2019-04-01T16.51.02.294,37.040,0.377,-0.838,0.097
1554151862374,2019-04-01T16.51.02.374,37.120,0.398,-0.814,0.095
1554151862454,2019-04-01T16.51.02.454,37.200,0.269,-0.611,0.045
1554151862534,2019-04-01T16.51.02.534,37.280,0.207,-0.359,-0.279
1554151862614,2019-04-01T16.51.02.614,37.360,0.182,-0.374,-0.521
1554151862694,2019-04-01T16.51.02.694,37.440,0.792,-0.610,-0.550
1554151862774,2019-04-01T16.51.02.774,37.520,1.475,-0.119,-0.981
1554151862854,2019-04-01T16.51.02.854,37.600,0.414,-0.136,-0.901
1554151862934,2019-04-01T16.51.02.934,37.680,-0.631,0.257,0.218
1554151863014,2019-04-01T16.51.03.014,37.760,0.823,0.417,0.328
1554151863094,2019-04-01T16.51.03.094,37.840,3.234,0.425,-0.675
1554151863174,2019-04-01T16.51.03.174,37.920,2.805,2.370,0.559
1554151863254,2019-04-01T16.51.03.254,38.000,0.133,-0.081,1.026
1554151863334,2019-04-01T16.51.03.334,38.080,0.514,0.072,0.219
1554151863414,2019-04-01T16.51.03.414,38.160,1.005,0.587,0.978
1554151863494,2019-04-01T16.51.03.494,38.240,0.522,0.588,0.548
1554151863574,2019-04-01T16.51.03.574,38.320,0.645,0.542,0.672
1554151863654,2019-04-01T16.51.03.654,38.400,0.907,0.321,0.487
1554151863734,2019-04-01T16.51.03.734,38.480,0.904,0.087,0.539
1554151863814,2019-04-01T16.51.03.814,38.560,0.851,0.126,0.540
1554151863894,2019-04-01T16.51.03.894,38.640,0.838,0.146,0.547
1554151863974,2019-04-01T16.51.03.974,38.720,0.878,0.121,0.496
1554151864054,2019-04-01T16.51.04.054,38.800,0.883,-0.032,0.519
1554151864134,2019-04-01T16.51.04.134,38.880,0.768,-0.227,0.536
1554151864214,2019-04-01T16.51.04.214,38.960,0.713,-0.259,0.413
1554151864294,2019-04-01T16.51.04.294,39.040,0.833,-0.277,0.674
1554151864374,2019-04-01T16.51.04.374,39.120,0.760,-0.192,0.507
1554151864454,2019-04-01T16.51.04.454,39.200,0.831,-0.156,0.564
1554151864534,2019-04-01T16.51.04.534,39.280,0.821,-0.200,0.558
1554151864614,2019-04-01T16.51.04.614,39.360,0.780,-0.201,0.562
1554151864694,2019-04-01T16.51.04.694,39.440,0.814,-0.188,0.556
1554151864774,2019-04-01T16.51.04.774,39.520,0.812,-0.195,0.570
1554151864854,2019-04-01T16.51.04.854,39.600,0.802,-0.177,0.578
1554151864934,2019-04-01T16.51.04.934,39.680,0.820,-0.204,0.633
1554151865014,2019-04-01T16.51.05.014,39.760,0.816,-0.234,0.556
1554151865094,2019-04-01T16.51.05.094,39.840,0.860,-0.213,0.541
1554151865174,2019-04-01T16.51.05.174,39.920,0.911,-0.253,0.565
1554151865254,2019-04-01T16.51.05.254,40.000,0.950,-0.224,0.521
1554151865334,2019-04-01T16.51.05.334,40.080,0.958,-0.251,0.339
1554151865414,2019-04-01T16.51.05.414,40.160,0.940,-0.246,0.241
1554151865494,2019-04-01T16.51.05.494,40.240,0.902,-0.308,0.081
1554151865574,2019-04-01T16.51.05.574,40.320,0.905,-0.360,0.033
1554151865654,2019-04-01T16.51.05.654,40.400,0.886,-0.329,0.069
1554151865734,2019-04-01T16.51.05.734,40.480,0.901,-0.328,-0.109
1554151865814,2019-04-01T16.51.05.814,40.560,0.853,-0.420,-0.235
1554151865894,2019-04-01T16.51.05.894,40.640,0.749,-0.366,-0.239
1554151865974,2019-04-01T16.51.05.974,40.720,0.754,-0.316,-0.372
1554151866054,2019-04-01T16.51.06.054,40.800,0.798,-0.258,-0.460
1554151866134,2019-04-01T16.51.06.134,40.880,0.854,-0.207,-0.513
1554151866214,2019-04-01T16.51.06.214,40.960,0.763,-0.182,-0.523
1554151866294,2019-04-01T16.51.06.294,41.040,0.779,-0.172,-0.800
1554151866374,2019-04-01T16.51.06.374,41.120,0.841,-0.193,-0.877
1554151866454,2019-04-01T16.51.06.454,41.200,0.887,-0.158,-0.620
1554151866534,2019-04-01T16.51.06.534,41.280,0.878,-0.034,-0.483
1554151866614,2019-04-01T16.51.06.614,41.360,0.809,0.009,-0.420
1554151866694,2019-04-01T16.51.06.694,41.440,0.773,0.050,-0.451
1554151866774,2019-04-01T16.51.06.774,41.520,0.868,0.134,-0.385
1554151866854,2019-04-01T16.51.06.854,41.600,1.102,0.417,-0.197
1554151866934,2019-04-01T16.51.06.934,41.680,1.109,0.476,-0.315
1554151867014,2019-04-01T16.51.07.014,41.760,1.018,0.087,-0.603
1554151867094,2019-04-01T16.51.07.094,41.840,1.112,0.083,-0.777
1554151867174,2019-04-01T16.51.07.174,41.920,0.995,-0.036,-0.646
1554151867254,2019-04-01T16.51.07.254,42.000,0.782,-0.125,-0.429
1554151867334,2019-04-01T16.51.07.334,42.080,0.586,-0.157,-0.533
1554151867414,2019-04-01T16.51.07.414,42.160,0.510,-0.158,-0.441
1554151867494,2019-04-01T16.51.07.494,42.240,0.753,-0.322,-0.428
1554151867574,2019-04-01T16.51.07.574,42.320,0.681,-0.609,-0.705
1554151867654,2019-04-01T16.51.07.654,42.400,0.431,-0.463,-0.929
1554151867734,2019-04-01T16.51.07.734,42.480,0.614,-0.526,-0.984
1554151867814,2019-04-01T16.51.07.814,42.560,0.460,-0.724,-1.005
1554151867894,2019-04-01T16.51.07.894,42.640,0.236,-0.603,-0.924
1554151867974,2019-04-01T16.51.07.974,42.720,0.002,-0.482,-0.905
1554151868054,2019-04-01T16.51.08.054,42.800,0.009,-0.519,-0.817
1554151868134,2019-04-01T16.51.08.134,42.880,0.076,-0.583,-0.813
1554151868214,2019-04-01T16.51.08.214,42.960,0.126,-0.613,-0.538
1554151868294,2019-04-01T16.51.08.294,43.040,0.116,-0.534,-0.410
1554151868374,2019-04-01T16.51.08.374,43.120,0.343,-0.407,-0.394
1554151868454,2019-04-01T16.51.08.454,43.200,0.761,-0.618,-0.508
1554151868534,2019-04-01T16.51.08.534,43.280,0.720,-0.957,-0.562
1554151868614,2019-04-01T16.51.08.614,43.360,0.564,-0.866,-0.444
1554151868694,2019-04-01T16.51.08.694,43.440,0.395,-0.537,-0.572
1554151868774,2019-04-01T16.51.08.774,43.520,0.342,-0.523,-0.672
1554151868854,2019-04-01T16.51.08.854,43.600,0.314,-0.708,-0.631
1554151868934,2019-04-01T16.51.08.934,43.680,0.116,-0.480,-0.491
1554151869014,2019-04-01T16.51.09.014,43.760,0.028,-0.484,-1.047
1554151869094,2019-04-01T16.51.09.094,43.840,-0.225,-0.469,-1.249
1554151869174,2019-04-01T16.51.09.174,43.920,-0.183,-0.636,-0.816
1554151869254,2019-04-01T16.51.09.254,44.000,-0.267,-0.562,-0.813
1554151869334,2019-04-01T16.51.09.334,44.080,-0.360,-0.529,-1.000
1554151869414,2019-04-01T16.51.09.414,44.160,-0.370,-0.617,-1.008
1554151869494,2019-04-01T16.51.09.494,44.240,-0.432,-0.658,-0.898
1554151869574,2019-04-01T16.51.09.574,44.320,-0.352,-0.710,-0.736
1554151869654,2019-04-01T16.51.09.654,44.400,-0.246,-0.831,-0.862
1554151869734,2019-04-01T16.51.09.734,44.480,-0.070,-0.814,-0.924
1554151869814,2019-04-01T16.51.09.814,44.560,-0.012,-0.772,-0.653
1554151869894,2019-04-01T16.51.09.894,44.640,0.521,-0.582,-0.429
1554151869974,2019-04-01T16.51.09.974,44.720,0.938,-0.583,-0.289
1554151870054,2019-04-01T16.51.10.054,44.800,0.682,-0.307,-0.658
1554151870134,2019-04-01T16.51.10.134,44.880,0.835,-0.100,-0.562
1554151870214,2019-04-01T16.51.10.214,44.960,0.950,-0.220,-0.418
1554151870294,2019-04-01T16.51.10.294,45.040,0.897,-0.308,-0.434
1554151870374,2019-04-01T16.51.10.374,45.120,0.826,-0.373,-0.533
1554151870454,2019-04-01T16.51.10.454,45.200,0.841,-0.418,-0.329
1554151870534,2019-04-01T16.51.10.534,45.280,0.962,-0.454,-0.216
1554151870614,2019-04-01T16.51.10.614,45.360,0.987,-0.512,-0.288
1554151870694,2019-04-01T16.51.10.694,45.440,0.661,-0.425,-0.458
1554151870774,2019-04-01T16.51.10.774,45.520,0.520,-0.388,-0.639
1554151870854,2019-04-01T16.51.10.854,45.600,0.686,-0.181,-0.580
1554151870934,2019-04-01T16.51.10.934,45.680,0.786,-0.282,-0.366
1554151871014,2019-04-01T16.51.11.014,45.760,0.756,-0.403,-0.501
1554151871094,2019-04-01T16.51.11.094,45.840,0.683,-0.420,-0.368
1554151871174,2019-04-01T16.51.11.174,45.920,0.743,-0.575,-0.484
1554151871254,2019-04-01T16.51.11.254,46.000,1.139,-0.282,-0.183
1554151871334,2019-04-01T16.51.11.334,46.080,0.813,-0.346,-0.477
1554151871414,2019-04-01T16.51.11.414,46.160,0.575,-0.604,-0.639
1554151871494,2019-04-01T16.51.11.494,46.240,0.696,-0.338,-0.560
1554151871574,2019-04-01T16.51.11.574,46.320,0.772,-0.206,-0.746
1554151871654,2019-04-01T16.51.11.654,46.400,0.882,-0.415,-0.427
1554151871734,2019-04-01T16.51.11.734,46.480,0.841,-0.530,-0.535
1554151871814,2019-04-01T16.51.11.814,46.560,0.773,-0.521,-0.604
1554151871894,2019-04-01T16.51.11.894,46.640,0.769,-0.442,-0.562
1554151871974,2019-04-01T16.51.11.974,46.720,0.616,-0.492,-0.599
1554151872054,2019-04-01T16.51.12.054,46.800,0.613,-0.453,-0.493
1554151872134,2019-04-01T16.51.12.134,46.880,0.584,-0.466,-0.454
1554151872214,2019-04-01T16.51.12.214,46.960,0.507,-0.507,-0.329
1554151872294,2019-04-01T16.51.12.294,47.040,0.503,-0.524,-0.430
1554151872374,2019-04-01T16.51.12.374,47.120,0.431,-0.511,-0.531
1554151872454,2019-04-01T16.51.12.454,47.200,0.142,-0.520,-0.572
1554151872534,2019-04-01T16.51.12.534,47.280,-0.082,-0.434,-1.043
1554151872614,2019-04-01T16.51.12.614,47.360,-0.013,-0.560,-1.128
1554151872694,2019-04-01T16.51.12.694,47.440,0.148,-0.665,-0.933
1554151872774,2019-04-01T16.51.12.774,47.520,0.053,-0.840,-0.833
1554151872854,2019-04-01T16.51.12.854,47.600,-0.098,-0.743,-0.653
1554151872934,2019-04-01T16.51.12.934,47.680,0.189,-0.564,-0.675
1554151873014,2019-04-01T16.51.13.014,47.760,0.144,-0.396,-0.668
1554151873094,2019-04-01T16.51.13.094,47.840,0.105,-0.161,-0.609
1554151873174,2019-04-01T16.51.13.174,47.920,0.106,-0.225,-0.836
1554151873254,2019-04-01T16.51.13.254,48.000,0.072,-0.358,-1.153
1554151873334,2019-04-01T16.51.13.334,48.080,0.426,-0.228,-1.022
1554151873414,2019-04-01T16.51.13.414,48.160,0.621,-0.083,-1.385
1554151873494,2019-04-01T16.51.13.494,48.240,0.599,-0.095,-1.812
1554151873574,2019-04-01T16.51.13.574,48.320,0.477,-0.253,-1.420
1554151873654,2019-04-01T16.51.13.654,48.400,0.552,-0.100,-0.936
1554151873734,2019-04-01T16.51.13.734,48.480,0.625,-0.006,-0.904
1554151873814,2019-04-01T16.51.13.814,48.560,0.682,-0.124,-0.750
1554151873894,2019-04-01T16.51.13.894,48.640,0.643,-0.197,-0.761
1554151873974,2019-04-01T16.51.13.974,48.720,0.461,-0.314,-0.780
1554151874054,2019-04-01T16.51.14.054,48.800,0.547,-0.453,-0.590
1554151874134,2019-04-01T16.51.14.134,48.880,0.562,-0.591,-0.485
1554151874214,2019-04-01T16.51.14.214,48.960,0.207,-0.695,-0.589
1554151874294,2019-04-01T16.51.14.294,49.040,-0.175,-0.898,-0.516
1554151874374,2019-04-01T16.51.14.374,49.120,-0.007,-0.916,-0.116
1554151874454,2019-04-01T16.51.14.454,49.200,0.195,-0.656,-0.222
1554151874534,2019-04-01T16.51.14.534,49.280,0.253,-0.613,-0.291
1554151874614,2019-04-01T16.51.14.614,49.360,0.323,-0.674,-0.227
1554151874694,2019-04-01T16.51.14.694,49.440,0.530,-1.022,-0.265
1554151874774,2019-04-01T16.51.14.774,49.520,0.589,-1.133,-0.511
1554151874854,2019-04-01T16.51.14.854,49.600,0.484,-0.653,-0.383
1554151874934,2019-04-01T16.51.14.934,49.680,0.577,-0.564,-0.463
1554151875014,2019-04-01T16.51.15.014,49.760,0.587,-0.889,-0.483
1554151875094,2019-04-01T16.51.15.094,49.840,0.355,-0.674,-0.211
1554151875174,2019-04-01T16.51.15.174,49.920,0.377,-0.647,-0.183
1554151875254,2019-04-01T16.51.15.254,50.000,0.371,-0.789,-0.304
1554151875334,2019-04-01T16.51.15.334,50.080,0.482,-1.133,-0.331
1554151875414,2019-04-01T16.51.15.414,50.160,0.351,-1.059,-0.422
1554151875494,2019-04-01T16.51.15.494,50.240,0.162,-0.660,-0.494
1554151875574,2019-04-01T16.51.15.574,50.320,0.301,-0.998,-0.552
1554151875654,2019-04-01T16.51.15.654,50.400,0.291,-0.838,-0.272
1554151875734,2019-04-01T16.51.15.734,50.480,0.216,-0.480,-0.098
1554151875814,2019-04-01T16.51.15.814,50.560,0.356,-0.771,-0.161
1554151875894,2019-04-01T16.51.15.894,50.640,0.532,-1.094,-0.238
1554151875974,2019-04-01T16.51.15.974,50.720,0.601,-1.050,-0.239
1554151876054,2019-04-01T16.51.16.054,50.800,0.475,-0.658,-0.300
1554151876134,2019-04-01T16.51.16.134,50.880,0.516,-0.711,-0.431
1554151876214,2019-04-01T16.51.16.214,50.960,0.586,-1.024,-0.406
1554151876294,2019-04-01T16.51.16.294,51.040,0.372,-0.611,-0.224
1554151876374,2019-04-01T16.51.16.374,51.120,0.378,-0.591,-0.244
1554151876454,2019-04-01T16.51.16.454,51.200,0.510,-0.866,-0.299
1554151876534,2019-04-01T16.51.16.534,51.280,0.472,-0.986,-0.350
1554151876614,2019-04-01T16.51.16.614,51.360,0.474,-1.024,-0.377
1554151876694,2019-04-01T16.51.16.694,51.440,0.290,-0.673,-0.291
1554151876774,2019-04-01T16.51.16.774,51.520,0.291,-0.788,-0.337
1554151876854,2019-04-01T16.51.16.854,51.600,0.433,-1.063,-0.395
1554151876934,2019-04-01T16.51.16.934,51.680,0.400,-0.847,-0.228
1554151877014,2019-04-01T16.51.17.014,51.760,0.315,-0.777,-0.211
1554151877094,2019-04-01T16.51.17.094,51.840,0.393,-0.834,-0.226
1554151877174,2019-04-01T16.51.17.174,51.920,0.361,-0.856,-0.259
1554151877254,2019-04-01T16.51.17.254,52.000,0.338,-0.821,-0.284
1554151877334,2019-04-01T16.51.17.334,52.080,0.438,-0.815,-0.277
1554151877414,2019-04-01T16.51.17.414,52.160,0.490,-0.888,-0.312
1554151877494,2019-04-01T16.51.17.494,52.240,0.544,-0.688,-0.401
1554151877574,2019-04-01T16.51.17.574,52.320,0.671,-0.736,-0.335
1554151877654,2019-04-01T16.51.17.654,52.400,0.675,-0.814,-0.381
1554151877734,2019-04-01T16.51.17.734,52.480,0.664,-0.738,-0.333
1554151877814,2019-04-01T16.51.17.814,52.560,0.607,-0.693,-0.273
1554151877894,2019-04-01T16.51.17.894,52.640,0.562,-0.738,-0.303
1554151877974,2019-04-01T16.51.17.974,52.720,0.435,-0.891,-0.303
1554151878054,2019-04-01T16.51.18.054,52.800,0.313,-0.812,-0.242
1554151878134,2019-04-01T16.51.18.134,52.880,0.281,-0.801,-0.200
1554151878214,2019-04-01T16.51.18.214,52.960,0.279,-0.890,-0.216
1554151878294,2019-04-01T16.51.18.294,53.040,0.220,-0.906,-0.249
1554151878374,2019-04-01T16.51.18.374,53.120,0.154,-0.904,-0.259
1554151878454,2019-04-01T16.51.18.454,53.200,0.160,-0.979,-0.278
1554151878534,2019-04-01T16.51.18.534,53.280,0.141,-1.031,-0.346
1554151878614,2019-04-01T16.51.18.614,53.360,0.077,-1.078,-0.396
1554151878694,2019-04-01T16.51.18.694,53.440,0.045,-0.916,-0.334
1554151878774,2019-04-01T16.51.18.774,53.520,0.070,-0.796,-0.348
1554151878854,2019-04-01T16.51.18.854,53.600,0.118,-0.957,-0.403
1554151878934,2019-04-01T16.51.18.934,53.680,0.156,-0.754,-0.380
1554151879014,2019-04-01T16.51.19.014,53.760,0.333,-0.634,-0.366
1554151879094,2019-04-01T16.51.19.094,53.840,0.490,-0.764,-0.524
1554151879174,2019-04-01T16.51.19.174,53.920,0.615,-0.743,-0.622
1554151879254,2019-04-01T16.51.19.254,54.000,0.587,-0.691,-0.598
1554151879334,2019-04-01T16.51.19.334,54.080,0.541,-0.503,-0.599
1554151879414,2019-04-01T16.51.19.414,54.160,0.471,-0.463,-0.584
1554151879494,2019-04-01T16.51.19.494,54.240,0.415,-0.439,-0.650
1554151879574,2019-04-01T16.51.19.574,54.320,0.575,-0.672,-0.619
1554151879654,2019-04-01T16.51.19.654,54.400,0.543,-0.761,-0.569
1554151879734,2019-04-01T16.51.19.734,54.480,0.525,-0.187,-0.724
1554151879814,2019-04-01T16.51.19.814,54.560,0.563,-0.659,-0.990
1554151879894,2019-04-01T16.51.19.894,54.640,0.498,-0.784,-0.795
1554151879974,2019-04-01T16.51.19.974,54.720,0.427,-0.521,-0.849
1554151880054,2019-04-01T16.51.20.054,54.800,0.360,-0.417,-0.739
1554151880134,2019-04-01T16.51.20.134,54.880,0.300,-0.296,-0.721
1554151880214,2019-04-01T16.51.20.214,54.960,0.250,-0.253,-0.785
1554151880294,2019-04-01T16.51.20.294,55.040,0.403,-0.529,-0.625
1554151880374,2019-04-01T16.51.20.374,55.120,0.403,-0.808,-0.747
1554151880454,2019-04-01T16.51.20.454,55.200,0.442,-0.706,-0.862
1554151880534,2019-04-01T16.51.20.534,55.280,0.468,-0.670,-0.744
1554151880614,2019-04-01T16.51.20.614,55.360,0.401,-0.426,-0.615
1554151880694,2019-04-01T16.51.20.694,55.440,0.469,-0.462,-0.590
1554151880774,2019-04-01T16.51.20.774,55.520,0.411,-0.406,-0.442
1554151880854,2019-04-01T16.51.20.854,55.600,0.551,-0.419,-0.530
1554151880934,2019-04-01T16.51.20.934,55.680,0.619,-0.453,-0.587
1554151881014,2019-04-01T16.51.21.014,55.760,0.812,-0.507,-0.643
1554151881094,2019-04-01T16.51.21.094,55.840,0.881,-0.599,-0.762
1554151881174,2019-04-01T16.51.21.174,55.920,0.997,-0.605,-0.798
1554151881254,2019-04-01T16.51.21.254,56.000,0.763,-0.275,-0.822
1554151881334,2019-04-01T16.51.21.334,56.080,0.413,-0.333,-0.628
1554151881414,2019-04-01T16.51.21.414,56.160,0.599,-0.809,-0.277
1554151881494,2019-04-01T16.51.21.494,56.240,0.515,-0.469,-0.283
1554151881574,2019-04-01T16.51.21.574,56.320,0.671,-0.439,-0.764
1554151881654,2019-04-01T16.51.21.654,56.400,0.551,-0.799,-0.664
1554151881734,2019-04-01T16.51.21.734,56.480,0.490,-0.860,-0.709
1554151881814,2019-04-01T16.51.21.814,56.560,0.198,-0.825,-0.751
1554151881894,2019-04-01T16.51.21.894,56.640,0.169,-0.573,-0.357
1554151881974,2019-04-01T16.51.21.974,56.720,0.435,-0.468,-0.549
1554151882054,2019-04-01T16.51.22.054,56.800,0.503,-0.678,-0.698
